"","subject","type","item","condition","question","correct_answer","response","rt","group"
"431","L1 3","filler",5,"-","0","-","-",5808,"L1"
"432","L1 3","gap",3,"a","0","-","-",25782,"L1"
"433","L1 3","gap",3,"a","!","{The_island}","1",5202,"L1"
"434","L1 3","filler",31,"-","0","-","-",7029,"L1"
"435","L1 3","gp",15,"a","0","-","-",11292,"L1"
"436","L1 3","gp",15,"a","!","{The_aunt_dressed_herself}","1",2633,"L1"
"437","L1 3","filler",27,"-","0","-","-",5929,"L1"
"438","L1 3","filler",27,"-","!","{No}","0",2548,"L1"
"439","L1 3","gap",9,"a","0","-","-",17519,"L1"
"440","L1 3","gap",9,"a","!","{The_table}","1",3036,"L1"
"441","L1 3","filler",13,"-","0","-","-",14479,"L1"
"442","L1 3","filler",13,"-","!","{The_panellist}","0",6090,"L1"
"443","L1 3","gap",16,"b","0","-","-",16467,"L1"
"444","L1 3","gap",16,"b","!","{No}","1",4303,"L1"
"445","L1 3","filler",26,"-","0","-","-",8461,"L1"
"446","L1 3","filler",26,"-","!","{The_classroom}","1",4206,"L1"
"447","L1 3","gp",23,"a","0","-","-",10354,"L1"
"448","L1 3","gp",23,"a","!","{The_mother_washed_herself}","1",1790,"L1"
"449","L1 3","filler",38,"-","0","-","-",12398,"L1"
"450","L1 3","filler",38,"-","!","{No}","1",3877,"L1"
"451","L1 3","gap",8,"b","0","-","-",17162,"L1"
"452","L1 3","gap",8,"b","!","{The_church}","1",8095,"L1"
"453","L1 3","filler",23,"-","0","-","-",9058,"L1"
"454","L1 3","filler",23,"-","!","{The_tree}","1",4833,"L1"
"455","L1 3","gp",1,"c","0","-","-",11076,"L1"
"456","L1 3","gp",1,"c","!","{The_man}","1",1631,"L1"
"457","L1 3","filler",40,"-","0","-","-",13348,"L1"
"458","L1 3","gap",20,"b","0","-","-",23373,"L1"
"459","L1 3","gap",20,"b","!","{Yes}","0",2795,"L1"
"460","L1 3","filler",20,"-","0","-","-",6185,"L1"
"461","L1 3","filler",20,"-","!","{Two_days}","1",4060,"L1"
"462","L1 3","gap",5,"a","0","-","-",9094,"L1"
"463","L1 3","gap",5,"a","!","{The_car}","1",5365,"L1"
"464","L1 3","filler",17,"-","0","-","-",5307,"L1"
"465","L1 3","filler",17,"-","!","{Yes}","1",2452,"L1"
"466","L1 3","gap",15,"a","0","-","-",10180,"L1"
"467","L1 3","gap",15,"a","!","{Yes}","0",3680,"L1"
"468","L1 3","filler",41,"-","0","-","-",13698,"L1"
"469","L1 3","filler",41,"-","!","{Yes}","1",4742,"L1"
"470","L1 3","gp",14,"d","0","-","-",7494,"L1"
"471","L1 3","gp",14,"d","!","{The_nurse}","1",1757,"L1"
"472","L1 3","filler",12,"-","0","-","-",6668,"L1"
"473","L1 3","gap",4,"b","0","-","-",12509,"L1"
"474","L1 3","gap",4,"b","!","{The_door}","1",2407,"L1"
"475","L1 3","filler",1,"-","0","-","-",10455,"L1"
"476","L1 3","filler",1,"-","!","{Yes}","1",2384,"L1"
"477","L1 3","gp",7,"a","0","-","-",10055,"L1"
"478","L1 3","gp",7,"a","!","{The_man_woke_himself_up}","1",3518,"L1"
"479","L1 3","filler",29,"-","0","-","-",4870,"L1"
"480","L1 3","filler",29,"-","!","{Yes}","1",1929,"L1"
"481","L1 3","gp",16,"b","0","-","-",5230,"L1"
"482","L1 3","gp",16,"b","!","{The_researcher_woke_himself_up}","1",2973,"L1"
"483","L1 3","filler",24,"-","0","-","-",7877,"L1"
"484","L1 3","gap",19,"a","0","-","-",14636,"L1"
"485","L1 3","gap",19,"a","!","{Yes}","0",2211,"L1"
"486","L1 3","filler",30,"-","0","-","-",5705,"L1"
"487","L1 3","filler",30,"-","!","{The_VIP}","1",6496,"L1"
"488","L1 3","gap",7,"a","0","-","-",17228,"L1"
"489","L1 3","gap",7,"a","!","{The_tower}","0",4768,"L1"
"490","L1 3","filler",43,"-","0","-","-",8020,"L1"
"491","L1 3","filler",43,"-","!","{The_girlfriend}","1",4032,"L1"
"492","L1 3","gap",22,"b","0","-","-",5813,"L1"
"493","L1 3","gap",22,"b","!","{No}","1",1633,"L1"
"494","L1 3","filler",28,"-","0","-","-",13766,"L1"
"495","L1 3","gap",17,"a","0","-","-",11303,"L1"
"496","L1 3","gap",17,"a","!","{No}","1",1418,"L1"
"497","L1 3","filler",6,"-","0","-","-",4568,"L1"
"498","L1 3","gp",11,"a","0","-","-",11376,"L1"
"499","L1 3","gp",11,"a","!","{The_lady_woke_herself_up}","1",2909,"L1"
"500","L1 3","filler",46,"-","0","-","-",12188,"L1"
"501","L1 3","gp",21,"c","0","-","-",6568,"L1"
"502","L1 3","gp",21,"c","!","{The_child}","1",2411,"L1"
"503","L1 3","filler",35,"-","0","-","-",2975,"L1"
"504","L1 3","filler",35,"-","!","{The_spaghetti}","1",2227,"L1"
"505","L1 3","gap",10,"b","0","-","-",14964,"L1"
"506","L1 3","gap",10,"b","!","{The_car}","1",3133,"L1"
"507","L1 3","gp",19,"a","0","-","-",14297,"L1"
"508","L1 3","gp",19,"a","!","{The_coach_calmed_himself_down}","1",3495,"L1"
"509","L1 3","filler",22,"-","0","-","-",5162,"L1"
"510","L1 3","filler",22,"-","!","{Yes}","1",2725,"L1"
"511","L1 3","gap",21,"a","0","-","-",15722,"L1"
"512","L1 3","gap",21,"a","!","{Yes}","0",14076,"L1"
"513","L1 3","filler",39,"-","0","-","-",7722,"L1"
"514","L1 3","gap",12,"b","0","-","-",12764,"L1"
"515","L1 3","gap",12,"b","!","{The_bread}","1",2051,"L1"
"516","L1 3","filler",44,"-","0","-","-",10987,"L1"
"517","L1 3","filler",44,"-","!","{No}","1",2861,"L1"
"518","L1 3","gp",5,"c","0","-","-",8437,"L1"
"519","L1 3","gp",5,"c","!","{The_boy}","1",3324,"L1"
"520","L1 3","filler",11,"-","0","-","-",8749,"L1"
"521","L1 3","gap",18,"b","0","-","-",16228,"L1"
"522","L1 3","gap",18,"b","!","{Yes}","0",3490,"L1"
"523","L1 3","filler",15,"-","0","-","-",7909,"L1"
"524","L1 3","gp",3,"a","0","-","-",9621,"L1"
"525","L1 3","gp",3,"a","!","{The_two_journalists_met_each_other}","1",2618,"L1"
"526","L1 3","filler",37,"-","0","-","-",7291,"L1"
"527","L1 3","filler",37,"-","!","{Yes}","0",5374,"L1"
"528","L1 3","gp",10,"d","0","-","-",14435,"L1"
"529","L1 3","gp",10,"d","!","{The_General}","1",2177,"L1"
"530","L1 3","filler",3,"-","0","-","-",6233,"L1"
"531","L1 3","gp",17,"c","0","-","-",12319,"L1"
"532","L1 3","gp",17,"c","!","{The_terrorist}","1",2360,"L1"
"533","L1 3","filler",10,"-","0","-","-",8451,"L1"
"534","L1 3","gp",8,"b","0","-","-",4599,"L1"
"535","L1 3","gp",8,"b","!","{Mary_dressed_herself}","1",3633,"L1"
"536","L1 3","filler",8,"-","0","-","-",4631,"L1"
"537","L1 3","gp",2,"d","0","-","-",3891,"L1"
"538","L1 3","gp",2,"d","!","{The_baby}","1",1910,"L1"
"539","L1 3","filler",19,"-","0","-","-",5860,"L1"
"540","L1 3","filler",19,"-","!","{Yes}","0",4731,"L1"
"541","L1 4","practice",1,"-","0","-","-",1625,"L1"
"542","L1 4","practice",2,"-","0","-","-",3040,"L1"
"543","L1 4","practice",2,"-","!","{Yes}","1",1672,"L1"
"544","L1 4","practice",3,"-","0","-","-",1217,"L1"
"545","L1 4","practice",4,"-","0","-","-",1925,"L1"
"546","L1 4","practice",4,"-","!","{Yes}","1",1352,"L1"
"547","L1 4","practice",5,"-","0","-","-",1112,"L1"
"548","L1 4","practice",6,"-","0","-","-",2928,"L1"
"549","L1 4","practice",6,"-","!","{A_drink}","1",1582,"L1"
"550","L1 4","practice",7,"-","0","-","-",1345,"L1"
"551","L1 4","practice",8,"-","0","-","-",2260,"L1"
"552","L1 4","practice",8,"-","!","{No}","1",1286,"L1"
"553","L1 4","filler",48,"-","0","-","-",3187,"L1"
"554","L1 4","gap",17,"b","0","-","-",4223,"L1"
"555","L1 4","gap",17,"b","!","{Yes}","0",1437,"L1"
"556","L1 4","filler",9,"-","0","-","-",3840,"L1"
"557","L1 4","filler",9,"-","!","{The_baby}","1",1805,"L1"
"558","L1 4","gp",11,"b","0","-","-",2231,"L1"
"559","L1 4","gp",11,"b","!","{The_lady_woke_herself_up}","1",2515,"L1"
"560","L1 4","filler",2,"-","0","-","-",4034,"L1"
"561","L1 4","gp",12,"c","0","-","-",3115,"L1"
"562","L1 4","gp",12,"c","!","{The_baby}","1",1212,"L1"
"563","L1 4","filler",43,"-","0","-","-",3513,"L1"
"564","L1 4","filler",43,"-","!","{The_girlfriend}","1",1882,"L1"
"565","L1 4","gap",20,"a","0","-","-",3551,"L1"
"566","L1 4","gap",20,"a","!","{No}","1",2275,"L1"
"567","L1 4","filler",14,"-","0","-","-",3053,"L1"
"568","L1 4","gap",24,"a","0","-","-",3076,"L1"
"569","L1 4","gap",24,"a","!","{Yes}","0",1499,"L1"
"570","L1 4","gp",21,"d","0","-","-",3842,"L1"
"571","L1 4","gp",21,"d","!","{The_child}","1",1585,"L1"
"572","L1 4","filler",15,"-","0","-","-",2658,"L1"
"573","L1 4","gp",24,"c","0","-","-",4754,"L1"
"574","L1 4","gp",24,"c","!","{The_actresses}","0",2472,"L1"
"575","L1 4","filler",37,"-","0","-","-",3802,"L1"
"576","L1 4","filler",37,"-","!","{No}","1",1399,"L1"
"577","L1 4","gp",17,"d","0","-","-",2057,"L1"
"578","L1 4","gp",17,"d","!","{The_terrorist}","1",1088,"L1"
"579","L1 4","filler",32,"-","0","-","-",6813,"L1"
"580","L1 4","filler",32,"-","!","{Edward}","1",2181,"L1"
"581","L1 4","gap",19,"b","0","-","-",5568,"L1"
"582","L1 4","gap",19,"b","!","{Yes}","0",1145,"L1"
"583","L1 4","filler",47,"-","0","-","-",3217,"L1"
"584","L1 4","gp",6,"a","0","-","-",2830,"L1"
"585","L1 4","gp",6,"a","!","{The_two_kids_fought_each_other}","1",2739,"L1"
"586","L1 4","filler",12,"-","0","-","-",3574,"L1"
"587","L1 4","gap",12,"a","0","-","-",3713,"L1"
"588","L1 4","gap",12,"a","!","{The_cake}","0",1759,"L1"
"589","L1 4","filler",23,"-","0","-","-",3883,"L1"
"590","L1 4","filler",23,"-","!","{The_tree}","1",1624,"L1"
"591","L1 4","gap",2,"a","0","-","-",3192,"L1"
"592","L1 4","gap",2,"a","!","{The_truck}","1",1696,"L1"
"593","L1 4","filler",28,"-","0","-","-",4103,"L1"
"594","L1 4","gp",4,"c","0","-","-",2963,"L1"
"595","L1 4","gp",4,"c","!","{The_friend}","1",1058,"L1"
"596","L1 4","filler",22,"-","0","-","-",2919,"L1"
"597","L1 4","filler",22,"-","!","{Yes}","1",1508,"L1"
"598","L1 4","gp",16,"c","0","-","-",3635,"L1"
"599","L1 4","gp",16,"c","!","{The_assistant}","1",3170,"L1"
"600","L1 4","filler",26,"-","0","-","-",4730,"L1"
"601","L1 4","filler",26,"-","!","{The_classroom}","1",1750,"L1"
"602","L1 4","gp",2,"a","0","-","-",3400,"L1"
"603","L1 4","gp",2,"a","!","{The_mother_dressed_the_baby}","0",1869,"L1"
"604","L1 4","filler",25,"-","0","-","-",2812,"L1"
"605","L1 4","filler",25,"-","!","{Yes}","1",1921,"L1"
"606","L1 4","gp",15,"b","0","-","-",3273,"L1"
"607","L1 4","gp",15,"b","!","{The_aunt_dressed_herself}","1",1286,"L1"
"608","L1 4","filler",36,"-","0","-","-",1854,"L1"
"609","L1 4","gap",13,"b","0","-","-",6049,"L1"
"610","L1 4","gap",13,"b","!","{Yes}","0",1423,"L1"
"611","L1 4","filler",20,"-","0","-","-",4648,"L1"
"612","L1 4","filler",20,"-","!","{Two_days}","1",1945,"L1"
"613","L1 4","gp",8,"c","0","-","-",3875,"L1"
"614","L1 4","gp",8,"c","!","{The_boy}","1",2749,"L1"
"615","L1 4","filler",31,"-","0","-","-",6450,"L1"
"616","L1 4","gap",1,"b","0","-","-",2971,"L1"
"617","L1 4","gap",1,"b","!","{The_car}","0",1413,"L1"
"618","L1 4","filler",19,"-","0","-","-",1962,"L1"
"619","L1 4","filler",19,"-","!","{No}","1",1318,"L1"
"620","L1 4","gap",5,"b","0","-","-",7482,"L1"
"621","L1 4","gap",5,"b","!","{The_car}","1",1435,"L1"
"622","L1 4","filler",30,"-","0","-","-",6972,"L1"
"623","L1 4","filler",30,"-","!","{The_VIP}","1",1066,"L1"
"624","L1 4","gap",3,"b","0","-","-",8174,"L1"
"625","L1 4","gap",3,"b","!","{The_ship}","0",2176,"L1"
"626","L1 4","filler",10,"-","0","-","-",4767,"L1"
"627","L1 4","gp",14,"a","0","-","-",2550,"L1"
"628","L1 4","gp",14,"a","!","{The_doctor_woke_himself_up}","1",1580,"L1"
"629","L1 4","filler",44,"-","0","-","-",4166,"L1"
"630","L1 4","filler",44,"-","!","{No}","1",1971,"L1"
"631","L1 4","gp",23,"b","0","-","-",2666,"L1"
"632","L1 4","gp",23,"b","!","{The_mother_washed_the_child}","0",3461,"L1"
"633","L1 4","filler",3,"-","0","-","-",4126,"L1"
"634","L1 4","gap",8,"a","0","-","-",4061,"L1"
"635","L1 4","gap",8,"a","!","{The_church}","1",2291,"L1"
"636","L1 4","filler",18,"-","0","-","-",2139,"L1"
"637","L1 4","gp",13,"d","0","-","-",6078,"L1"
"638","L1 4","gp",13,"d","!","{The_boy}","1",1443,"L1"
"639","L1 4","filler",1,"-","0","-","-",3769,"L1"
"640","L1 4","filler",1,"-","!","{Yes}","1",1473,"L1"
"641","L1 4","gap",6,"a","0","-","-",2655,"L1"
"642","L1 4","gap",6,"a","!","{The_race}","1",1343,"L1"
"643","L1 4","filler",11,"-","0","-","-",4578,"L1"
"644","L1 4","gp",22,"a","0","-","-",3316,"L1"
"645","L1 4","gp",22,"a","!","{The_two_footballers_fought_each_other}","1",2300,"L1"
"646","L1 4","filler",24,"-","0","-","-",1910,"L1"
"647","L1 4","gap",22,"a","0","-","-",3622,"L1"
"648","L1 4","gap",22,"a","!","{Yes}","0",1518,"L1"
"649","L1 4","filler",42,"-","0","-","-",2363,"L1"
"650","L1 4","filler",42,"-","!","{The_grandmother}","1",1546,"L1"
"651","L1 4","gp",7,"b","0","-","-",2191,"L1"
"652","L1 4","gp",7,"b","!","{The_man_woke_himself_up}","1",1120,"L1"
"653","L1 4","filler",7,"-","0","-","-",2522,"L1"
"654","L1 4","filler",7,"-","!","{No}","0",2287,"L1"
"655","L1 4","gp",1,"d","0","-","-",2340,"L1"
"656","L1 4","gp",1,"d","!","{The_man}","1",1064,"L1"
"657","L1 4","filler",40,"-","0","-","-",2231,"L1"
"658","L1 4","gap",14,"a","0","-","-",4210,"L1"
"659","L1 4","gap",14,"a","!","{Yes}","0",1213,"L1"
"660","L1 4","filler",33,"-","0","-","-",1893,"L1"
"661","L1 4","filler",33,"-","!","{The_elephant}","1",2026,"L1"
"662","L1 4","gp",20,"c","0","-","-",2317,"L1"
"663","L1 4","gp",20,"c","!","{The_man}","1",2021,"L1"
"664","L1 4","filler",5,"-","0","-","-",2377,"L1"
"665","L1 4","gap",15,"b","0","-","-",3251,"L1"
"666","L1 4","gap",15,"b","!","{No}","1",2305,"L1"
"667","L1 4","filler",35,"-","0","-","-",1660,"L1"
"668","L1 4","filler",35,"-","!","{The_spaghetti}","1",1049,"L1"
"669","L1 4","gp",3,"b","0","-","-",2338,"L1"
"670","L1 4","gp",3,"b","!","{The_two_journalists_met_each_other}","1",2919,"L1"
"671","L1 4","filler",16,"-","0","-","-",2921,"L1"
"672","L1 4","gp",9,"d","0","-","-",4530,"L1"
"673","L1 4","gp",9,"d","!","{The_singer}","1",1267,"L1"
"674","L1 4","filler",41,"-","0","-","-",2534,"L1"
"675","L1 4","filler",41,"-","!","{Yes}","1",1837,"L1"
"676","L1 4","gap",18,"a","0","-","-",3267,"L1"
"677","L1 4","gap",18,"a","!","{Yes}","0",1635,"L1"
"678","L1 4","filler",27,"-","0","-","-",2042,"L1"
"679","L1 4","filler",27,"-","!","{Yes}","1",1496,"L1"
"680","L1 4","gap",16,"a","0","-","-",3481,"L1"
"681","L1 4","gap",16,"a","!","{Yes}","0",1869,"L1"
"682","L1 4","filler",13,"-","0","-","-",2470,"L1"
"683","L1 4","filler",13,"-","!","{The_moderator}","1",1568,"L1"
"684","L1 4","gap",9,"b","0","-","-",4095,"L1"
"685","L1 4","gap",9,"b","!","{The_table}","1",2552,"L1"
"686","L1 4","filler",45,"-","0","-","-",2843,"L1"
"687","L1 4","gp",10,"a","0","-","-",2998,"L1"
"688","L1 4","gp",10,"a","!","{The_two_soldiers_fought_each_other}","1",2556,"L1"
"689","L1 4","filler",39,"-","0","-","-",3152,"L1"
"690","L1 4","gap",10,"a","0","-","-",2664,"L1"
"691","L1 4","gap",10,"a","!","{The_car}","1",1237,"L1"
"692","L1 4","filler",46,"-","0","-","-",2844,"L1"
"693","L1 4","gp",18,"a","0","-","-",1874,"L1"
"694","L1 4","gp",18,"a","!","{The_father_washed_the_baby}","0",1469,"L1"
"695","L1 4","filler",29,"-","0","-","-",2522,"L1"
"696","L1 4","filler",29,"-","!","{Yes}","1",1491,"L1"
"697","L1 4","gap",11,"b","0","-","-",2531,"L1"
"698","L1 4","gap",11,"b","!","{The_room}","0",1632,"L1"
"699","L1 4","filler",8,"-","0","-","-",4322,"L1"
"700","L1 4","gp",5,"d","0","-","-",4477,"L1"
"701","L1 4","gp",5,"d","!","{The_boy}","1",1838,"L1"
"702","L1 4","filler",6,"-","0","-","-",2177,"L1"
"703","L1 4","gap",23,"b","0","-","-",4744,"L1"
"704","L1 4","gap",23,"b","!","{Yes}","0",1052,"L1"
"705","L1 4","filler",38,"-","0","-","-",4184,"L1"
"706","L1 4","filler",38,"-","!","{No}","1",1865,"L1"
"707","L1 4","gp",19,"b","0","-","-",2379,"L1"
"708","L1 4","gp",19,"b","!","{The_coach_calmed_himself_down}","1",2314,"L1"
"709","L1 4","filler",21,"-","0","-","-",3420,"L1"
"710","L1 4","gap",7,"b","0","-","-",3211,"L1"
"711","L1 4","gap",7,"b","!","{The_tower}","0",1497,"L1"
"712","L1 4","filler",17,"-","0","-","-",2148,"L1"
"713","L1 4","filler",17,"-","!","{Yes}","1",1540,"L1"
"714","L1 4","gap",4,"a","0","-","-",4365,"L1"
"715","L1 4","gap",4,"a","!","{The_window}","0",1567,"L1"
"716","L1 4","filler",4,"-","0","-","-",2255,"L1"
"717","L1 4","gap",21,"b","0","-","-",2681,"L1"
"718","L1 4","gap",21,"b","!","{Yes}","0",1157,"L1"
"719","L1 4","filler",34,"-","0","-","-",2633,"L1"
"720","L1 4","filler",34,"-","!","{The_lake}","1",2687,"L1"
"721","L1 5","practice",1,"-","0","-","-",4542,"L1"
"722","L1 5","practice",2,"-","0","-","-",3391,"L1"
"723","L1 5","practice",2,"-","!","{Yes}","1",2589,"L1"
"724","L1 5","practice",3,"-","0","-","-",1405,"L1"
"725","L1 5","practice",4,"-","0","-","-",3222,"L1"
"726","L1 5","practice",4,"-","!","{Yes}","1",1405,"L1"
"727","L1 5","practice",5,"-","0","-","-",1303,"L1"
"728","L1 5","practice",6,"-","0","-","-",3797,"L1"
"729","L1 5","practice",6,"-","!","{A_drink}","1",1662,"L1"
"730","L1 5","practice",7,"-","0","-","-",954,"L1"
"731","L1 5","practice",8,"-","0","-","-",3163,"L1"
"732","L1 5","practice",8,"-","!","{No}","1",2383,"L1"
"733","L1 5","filler",8,"-","0","-","-",4378,"L1"
"734","L1 5","gap",1,"a","0","-","-",3711,"L1"
"735","L1 5","gap",1,"a","!","{The_bicycle}","1",3963,"L1"
"736","L1 5","filler",11,"-","0","-","-",2703,"L1"
"737","L1 5","gp",19,"c","0","-","-",3241,"L1"
"738","L1 5","gp",19,"c","!","{The_basketball_player}","1",2411,"L1"
"739","L1 5","gap",24,"b","0","-","-",3401,"L1"
"740","L1 5","gap",24,"b","!","{Yes}","0",2421,"L1"
"741","L1 5","filler",6,"-","0","-","-",3726,"L1"
"742","L1 5","gap",15,"a","0","-","-",5517,"L1"
"743","L1 5","gap",15,"a","!","{Yes}","0",1540,"L1"
"744","L1 5","filler",35,"-","0","-","-",2841,"L1"
"745","L1 5","filler",35,"-","!","{The_spaghetti}","1",2070,"L1"
"746","L1 5","gp",4,"d","0","-","-",4760,"L1"
"747","L1 5","gp",4,"d","!","{The_friend}","1",1865,"L1"
"748","L1 5","filler",36,"-","0","-","-",3263,"L1"
"749","L1 5","gp",7,"c","0","-","-",4277,"L1"
"750","L1 5","gp",7,"c","!","{The_lady}","1",1604,"L1"
"751","L1 5","filler",40,"-","0","-","-",3101,"L1"
"752","L1 5","gap",17,"a","0","-","-",4206,"L1"
"753","L1 5","gap",17,"a","!","{Yes}","0",2373,"L1"
"754","L1 5","filler",38,"-","0","-","-",4990,"L1"
"755","L1 5","filler",38,"-","!","{No}","1",1741,"L1"
"756","L1 5","gp",16,"d","0","-","-",3505,"L1"
"757","L1 5","gp",16,"d","!","{The_assistant}","1",4299,"L1"
"758","L1 5","filler",25,"-","0","-","-",3942,"L1"
"759","L1 5","filler",25,"-","!","{Yes}","1",2260,"L1"
"760","L1 5","gap",6,"b","0","-","-",2644,"L1"
"761","L1 5","gap",6,"b","!","{The_race}","1",3783,"L1"
"762","L1 5","filler",30,"-","0","-","-",3749,"L1"
"763","L1 5","filler",30,"-","!","{The_VIP}","1",3213,"L1"
"764","L1 5","gp",1,"a","0","-","-",2999,"L1"
"765","L1 5","gp",1,"a","!","{The_lawyer_calmed_himself_down}","1",2875,"L1"
"766","L1 5","filler",5,"-","0","-","-",4049,"L1"
"767","L1 5","gap",4,"b","0","-","-",4413,"L1"
"768","L1 5","gap",4,"b","!","{The_door}","1",3219,"L1"
"769","L1 5","filler",4,"-","0","-","-",2527,"L1"
"770","L1 5","gp",2,"b","0","-","-",4890,"L1"
"771","L1 5","gp",2,"b","!","{The_mother_dressed_the_baby}","0",3629,"L1"
"772","L1 5","filler",34,"-","0","-","-",1821,"L1"
"773","L1 5","filler",34,"-","!","{The_lake}","1",2608,"L1"
"774","L1 5","gap",7,"a","0","-","-",3500,"L1"
"775","L1 5","gap",7,"a","!","{The_sky}","1",1479,"L1"
"776","L1 5","filler",46,"-","0","-","-",4768,"L1"
"777","L1 5","gp",3,"c","0","-","-",6004,"L1"
"778","L1 5","gp",3,"c","!","{The_president}","1",1976,"L1"
"779","L1 5","filler",10,"-","0","-","-",3230,"L1"
"780","L1 5","gp",18,"b","0","-","-",3585,"L1"
"781","L1 5","gp",18,"b","!","{The_father_washed_the_baby}","0",3630,"L1"
"782","L1 5","filler",47,"-","0","-","-",3183,"L1"
"783","L1 5","gap",8,"b","0","-","-",3645,"L1"
"784","L1 5","gap",8,"b","!","{The_church}","1",1518,"L1"
"785","L1 5","filler",45,"-","0","-","-",3738,"L1"
"786","L1 5","gap",9,"a","0","-","-",3706,"L1"
"787","L1 5","gap",9,"a","!","{The_table}","1",2462,"L1"
"788","L1 5","filler",29,"-","0","-","-",3857,"L1"
"789","L1 5","filler",29,"-","!","{Yes}","1",2010,"L1"
"790","L1 5","gp",23,"c","0","-","-",3447,"L1"
"791","L1 5","gp",23,"c","!","{The_mother}","0",2373,"L1"
"792","L1 5","filler",3,"-","0","-","-",3338,"L1"
"793","L1 5","gap",5,"a","0","-","-",4295,"L1"
"794","L1 5","gap",5,"a","!","{The_car}","1",1739,"L1"
"795","L1 5","filler",41,"-","0","-","-",3860,"L1"
"796","L1 5","filler",41,"-","!","{Yes}","1",2319,"L1"
"797","L1 5","gp",21,"a","0","-","-",2526,"L1"
"798","L1 5","gp",21,"a","!","{Anna_dressed_the_child}","0",1624,"L1"
"799","L1 5","filler",21,"-","0","-","-",2401,"L1"
"800","L1 5","gap",11,"a","0","-","-",3634,"L1"
"801","L1 5","gap",11,"a","!","{The_table}","1",1617,"L1"
"802","L1 5","filler",24,"-","0","-","-",2598,"L1"
"803","L1 5","gap",23,"a","0","-","-",2629,"L1"
"804","L1 5","gap",23,"a","!","{Yes}","0",2801,"L1"
"805","L1 5","filler",13,"-","0","-","-",3074,"L1"
"806","L1 5","filler",13,"-","!","{The_moderator}","1",1926,"L1"
"807","L1 5","gp",13,"a","0","-","-",6581,"L1"
"808","L1 5","gp",13,"a","!","{The_girl_calmed_the_boy_down}","0",3354,"L1"
"809","L1 5","filler",1,"-","0","-","-",4195,"L1"
"810","L1 5","filler",1,"-","!","{Yes}","1",1596,"L1"
"811","L1 5","gap",22,"b","0","-","-",2897,"L1"
"812","L1 5","gap",22,"b","!","{Yes}","0",2199,"L1"
"813","L1 5","filler",43,"-","0","-","-",2570,"L1"
"814","L1 5","filler",43,"-","!","{The_girlfriend}","1",3420,"L1"
"815","L1 5","gap",3,"a","0","-","-",4025,"L1"
"816","L1 5","gap",3,"a","!","{The_ship}","0",4022,"L1"
"817","L1 5","filler",9,"-","0","-","-",2480,"L1"
"818","L1 5","filler",9,"-","!","{The_baby}","1",1430,"L1"
"819","L1 5","gp",8,"d","0","-","-",3864,"L1"
"820","L1 5","gp",8,"d","!","{The_boy}","1",2142,"L1"
"821","L1 5","filler",18,"-","0","-","-",3861,"L1"
"822","L1 5","gp",15,"c","0","-","-",2722,"L1"
"823","L1 5","gp",15,"c","!","{The_aunt}","0",1437,"L1"
"824","L1 5","filler",22,"-","0","-","-",3759,"L1"
"825","L1 5","filler",22,"-","!","{Yes}","1",1928,"L1"
"826","L1 5","gp",14,"b","0","-","-",4740,"L1"
"827","L1 5","gp",14,"b","!","{The_doctor_woke_himself_up}","1",3330,"L1"
"828","L1 5","filler",32,"-","0","-","-",4988,"L1"
"829","L1 5","filler",32,"-","!","{Edward}","1",3504,"L1"
"830","L1 5","gap",21,"a","0","-","-",5716,"L1"
"831","L1 5","gap",21,"a","!","{Yes}","0",1830,"L1"
"832","L1 5","filler",44,"-","0","-","-",3883,"L1"
"833","L1 5","filler",44,"-","!","{No}","1",1596,"L1"
"834","L1 5","gp",24,"d","0","-","-",4165,"L1"
"835","L1 5","gp",24,"d","!","{The_actresses}","0",3337,"L1"
"836","L1 5","filler",17,"-","0","-","-",4596,"L1"
"837","L1 5","filler",17,"-","!","{Yes}","1",1982,"L1"
"838","L1 5","gap",14,"b","0","-","-",2701,"L1"
"839","L1 5","gap",14,"b","!","{Yes}","0",1296,"L1"
"840","L1 5","filler",48,"-","0","-","-",2701,"L1"
"841","L1 5","gp",6,"b","0","-","-",5734,"L1"
